File id,Answer,result,None,Right,Left,   ,Epoch,Batchsize,Image Size,Learning rate,test acc
L_168_extract_8 6 9 15.jpg,L,L,0.0,0.52,99.48,,60,32,150,0.0001,96.857
L_168_extract_8 6 9 47.jpg,L,L,0.0,0.25,99.75,,60,32,150,0.0001,96.857
L_169_extract_8 6 10 33.jpg,L,L,0.0,0.9,99.1,,60,32,150,0.0001,96.857
L_169_extract_8 6 13 15.jpg,L,L,5.67,0.37,93.96,,60,32,150,0.0001,96.857
L_169_extract_8 6 9 15.jpg,L,L,0.0,0.39,99.61,,60,32,150,0.0001,96.857
L_169_extract_8 6 9 47.jpg,L,L,0.0,0.26,99.74,,60,32,150,0.0001,96.857
L_16_extract_8 6 10 33.jpg,L,L,0.0,0.02,99.98,,60,32,150,0.0001,96.857
L_16_extract_8 6 9 47.jpg,L,L,0.0,0.08,99.92,,60,32,150,0.0001,96.857
L_16_extract_8 6 9 59.jpg,L,L,0.0,0.57,99.43,,60,32,150,0.0001,96.857
L_170_extract_8 6 10 33.jpg,L,L,0.0,0.24,99.76,,60,32,150,0.0001,96.857
L_170_extract_8 6 13 15.jpg,L,L,8.7,0.07,91.23,,60,32,150,0.0001,96.857
L_170_extract_8 6 9 15.jpg,L,L,0.0,3.34,96.66,,60,32,150,0.0001,96.857
L_170_extract_8 6 9 47.jpg,L,L,0.0,0.25,99.75,,60,32,150,0.0001,96.857
L_171_extract_8 6 10 33.jpg,L,L,0.0,0.09,99.91,,60,32,150,0.0001,96.857
L_171_extract_8 6 13 15.jpg,L,L,3.21,0.05,96.74,,60,32,150,0.0001,96.857
L_171_extract_8 6 9 15.jpg,L,L,0.0,1.63,98.37,,60,32,150,0.0001,96.857
L_171_extract_8 6 9 47.jpg,L,L,0.0,0.92,99.08,,60,32,150,0.0001,96.857
L_172_extract_8 6 10 33.jpg,L,L,0.0,0.14,99.86,,60,32,150,0.0001,96.857
L_172_extract_8 6 13 15.jpg,L,L,0.28,0.79,98.93,,60,32,150,0.0001,96.857
L_172_extract_8 6 9 15.jpg,L,L,0.32,5.23,94.45,,60,32,150,0.0001,96.857
L_172_extract_8 6 9 47.jpg,L,L,0.0,0.17,99.83,,60,32,150,0.0001,96.857
L_173_extract_8 6 10 33.jpg,L,L,0.01,0.34,99.65,,60,32,150,0.0001,96.857
L_173_extract_8 6 13 15.jpg,L,L,40.13,0.18,59.69,,60,32,150,0.0001,96.857
L_173_extract_8 6 9 15.jpg,L,L,0.4,4.05,95.54,,60,32,150,0.0001,96.857
L_173_extract_8 6 9 47.jpg,L,L,0.0,0.11,99.89,,60,32,150,0.0001,96.857
L_174_extract_8 6 10 33.jpg,L,L,0.0,0.69,99.31,,60,32,150,0.0001,96.857
L_174_extract_8 6 13 15.jpg,L,L,43.3,0.03,56.67,,60,32,150,0.0001,96.857
L_174_extract_8 6 9 15.jpg,L,L,1.38,6.78,91.83,,60,32,150,0.0001,96.857
L_174_extract_8 6 9 47.jpg,L,L,0.0,0.02,99.98,,60,32,150,0.0001,96.857
L_175_extract_8 6 10 33.jpg,L,L,0.0,0.46,99.54,,60,32,150,0.0001,96.857
L_175_extract_8 6 13 15.jpg,L,L,18.15,0.01,81.84,,60,32,150,0.0001,96.857
L_175_extract_8 6 9 15.jpg,L,L,1.19,7.35,91.46,,60,32,150,0.0001,96.857
L_175_extract_8 6 9 47.jpg,L,L,0.0,0.01,99.99,,60,32,150,0.0001,96.857
L_176_extract_8 6 10 33.jpg,L,L,0.0,0.31,99.69,,60,32,150,0.0001,96.857
L_176_extract_8 6 13 15.jpg,L,L,33.89,0.07,66.04,,60,32,150,0.0001,96.857
L_176_extract_8 6 9 15.jpg,L,L,0.15,3.0,96.85,,60,32,150,0.0001,96.857
L_176_extract_8 6 9 47.jpg,L,L,0.0,0.01,99.99,,60,32,150,0.0001,96.857
L_177_extract_8 6 10 33.jpg,L,L,0.0,0.66,99.34,,60,32,150,0.0001,96.857
L_177_extract_8 6 13 15.jpg,L,N,81.75,0.19,18.06,,60,32,150,0.0001,96.857
L_177_extract_8 6 9 15.jpg,L,L,0.02,2.66,97.31,,60,32,150,0.0001,96.857
L_177_extract_8 6 9 47.jpg,L,L,0.0,0.03,99.97,,60,32,150,0.0001,96.857
L_178_extract_8 6 13 15.jpg,L,L,0.21,0.04,99.75,,60,32,150,0.0001,96.857
L_178_extract_8 6 9 15.jpg,L,L,0.06,3.49,96.45,,60,32,150,0.0001,96.857
L_178_extract_8 6 9 47.jpg,L,L,0.0,0.03,99.97,,60,32,150,0.0001,96.857
L_179_extract_8 6 13 15.jpg,L,L,1.81,0.08,98.11,,60,32,150,0.0001,96.857
L_179_extract_8 6 9 15.jpg,L,L,0.09,2.67,97.24,,60,32,150,0.0001,96.857
L_179_extract_8 6 9 47.jpg,L,L,0.0,0.03,99.97,,60,32,150,0.0001,96.857
L_17_extract_8 6 10 33.jpg,L,L,0.0,0.01,99.99,,60,32,150,0.0001,96.857
L_17_extract_8 6 9 47.jpg,L,L,0.0,0.1,99.9,,60,32,150,0.0001,96.857
L_17_extract_8 6 9 59.jpg,L,L,0.0,0.23,99.77,,60,32,150,0.0001,96.857
L_180_extract_8 6 13 15.jpg,L,L,2.4,0.13,97.47,,60,32,150,0.0001,96.857
L_180_extract_8 6 9 15.jpg,L,L,0.14,2.88,96.98,,60,32,150,0.0001,96.857
L_180_extract_8 6 9 47.jpg,L,L,0.0,0.3,99.69,,60,32,150,0.0001,96.857
L_181_extract_8 6 13 15.jpg,L,L,1.51,0.04,98.45,,60,32,150,0.0001,96.857
L_181_extract_8 6 9 15.jpg,L,L,0.04,6.73,93.23,,60,32,150,0.0001,96.857
L_181_extract_8 6 9 47.jpg,L,L,0.0,0.21,99.78,,60,32,150,0.0001,96.857
L_182_extract_8 6 10 33.jpg,L,L,0.0,0.28,99.72,,60,32,150,0.0001,96.857
L_182_extract_8 6 13 15.jpg,L,L,10.28,1.05,88.67,,60,32,150,0.0001,96.857
L_182_extract_8 6 9 15.jpg,L,L,0.01,1.58,98.41,,60,32,150,0.0001,96.857
L_182_extract_8 6 9 47.jpg,L,L,0.0,0.27,99.73,,60,32,150,0.0001,96.857
L_183_extract_8 6 10 33.jpg,L,L,0.0,0.53,99.47,,60,32,150,0.0001,96.857
L_183_extract_8 6 13 15.jpg,L,L,6.76,0.99,92.25,,60,32,150,0.0001,96.857
L_183_extract_8 6 9 15.jpg,L,L,0.0,3.0,97.0,,60,32,150,0.0001,96.857
L_184_extract_8 6 10 33.jpg,L,L,0.0,0.61,99.39,,60,32,150,0.0001,96.857
L_184_extract_8 6 13 15.jpg,L,L,0.73,0.26,99.01,,60,32,150,0.0001,96.857
L_184_extract_8 6 9 15.jpg,L,L,0.0,0.93,99.07,,60,32,150,0.0001,96.857
L_184_extract_8 6 9 47.jpg,L,L,0.0,0.38,99.62,,60,32,150,0.0001,96.857
L_185_extract_8 6 10 33.jpg,L,L,0.0,0.31,99.68,,60,32,150,0.0001,96.857
L_185_extract_8 6 13 15.jpg,L,L,0.03,0.01,99.96,,60,32,150,0.0001,96.857
L_185_extract_8 6 9 15.jpg,L,L,0.0,0.51,99.49,,60,32,150,0.0001,96.857
L_185_extract_8 6 9 47.jpg,L,L,0.0,0.05,99.95,,60,32,150,0.0001,96.857
L_186_extract_8 6 10 33.jpg,L,L,0.0,0.52,99.47,,60,32,150,0.0001,96.857
L_186_extract_8 6 13 15.jpg,L,L,0.23,0.03,99.74,,60,32,150,0.0001,96.857
L_186_extract_8 6 9 15.jpg,L,L,0.0,0.32,99.68,,60,32,150,0.0001,96.857
L_186_extract_8 6 9 47.jpg,L,L,0.0,0.01,99.99,,60,32,150,0.0001,96.857
L_187_extract_8 6 10 33.jpg,L,L,0.0,0.14,99.86,,60,32,150,0.0001,96.857
L_187_extract_8 6 13 15.jpg,L,L,0.66,0.01,99.33,,60,32,150,0.0001,96.857
L_187_extract_8 6 9 47.jpg,L,L,0.0,0.0,100.0,,60,32,150,0.0001,96.857
L_188_extract_8 6 10 33.jpg,L,L,0.0,0.15,99.85,,60,32,150,0.0001,96.857
L_188_extract_8 6 13 15.jpg,L,L,8.45,0.16,91.39,,60,32,150,0.0001,96.857
L_188_extract_8 6 9 47.jpg,L,L,0.0,0.0,100.0,,60,32,150,0.0001,96.857
L_189_extract_8 6 10 33.jpg,L,L,0.0,0.33,99.67,,60,32,150,0.0001,96.857
L_189_extract_8 6 13 15.jpg,L,N,54.06,0.07,45.87,,60,32,150,0.0001,96.857
L_189_extract_8 6 9 47.jpg,L,L,0.0,0.05,99.95,,60,32,150,0.0001,96.857
L_18_extract_8 6 10 33.jpg,L,L,0.0,0.02,99.98,,60,32,150,0.0001,96.857
L_18_extract_8 6 9 47.jpg,L,L,0.0,0.25,99.75,,60,32,150,0.0001,96.857
L_18_extract_8 6 9 59.jpg,L,L,0.0,0.32,99.68,,60,32,150,0.0001,96.857
L_190_extract_8 6 10 33.jpg,L,L,0.0,1.18,98.82,,60,32,150,0.0001,96.857
L_190_extract_8 6 13 15.jpg,L,N,62.51,0.04,37.45,,60,32,150,0.0001,96.857
L_190_extract_8 6 9 47.jpg,L,L,0.0,0.12,99.88,,60,32,150,0.0001,96.857
L_191_extract_8 6 10 33.jpg,L,L,0.0,0.79,99.21,,60,32,150,0.0001,96.857
L_191_extract_8 6 13 15.jpg,L,N,78.64,0.06,21.3,,60,32,150,0.0001,96.857
L_191_extract_8 6 9 47.jpg,L,L,0.0,0.51,99.49,,60,32,150,0.0001,96.857
L_192_extract_8 6 13 15.jpg,L,L,0.49,4.58,94.93,,60,32,150,0.0001,96.857
L_192_extract_8 6 9 47.jpg,L,L,0.01,3.13,96.86,,60,32,150,0.0001,96.857
L_193_extract_8 6 13 15.jpg,L,L,0.0,0.11,99.89,,60,32,150,0.0001,96.857
L_193_extract_8 6 9 47.jpg,L,L,0.0,1.01,98.99,,60,32,150,0.0001,96.857
L_194_extract_8 6 13 15.jpg,L,L,9.74,4.45,85.81,,60,32,150,0.0001,96.857
L_194_extract_8 6 9 47.jpg,L,L,0.0,0.46,99.54,,60,32,150,0.0001,96.857
L_195_extract_8 6 10 33.jpg,L,L,0.01,2.01,97.98,,60,32,150,0.0001,96.857
L_195_extract_8 6 13 15.jpg,L,L,1.9,0.22,97.88,,60,32,150,0.0001,96.857
L_195_extract_8 6 9 47.jpg,L,L,0.0,0.07,99.93,,60,32,150,0.0001,96.857
L_196_extract_8 6 10 33.jpg,L,L,0.0,0.37,99.63,,60,32,150,0.0001,96.857
L_196_extract_8 6 13 15.jpg,L,L,0.88,1.04,98.08,,60,32,150,0.0001,96.857
L_196_extract_8 6 9 47.jpg,L,L,0.0,0.18,99.82,,60,32,150,0.0001,96.857
L_197_extract_8 6 10 33.jpg,L,L,0.0,0.19,99.81,,60,32,150,0.0001,96.857
L_197_extract_8 6 13 15.jpg,L,L,5.3,0.54,94.16,,60,32,150,0.0001,96.857
L_197_extract_8 6 9 47.jpg,L,L,0.0,0.07,99.93,,60,32,150,0.0001,96.857
L_198_extract_8 6 10 33.jpg,L,L,0.01,1.49,98.5,,60,32,150,0.0001,96.857
L_198_extract_8 6 13 15.jpg,L,L,3.22,0.42,96.36,,60,32,150,0.0001,96.857
L_198_extract_8 6 9 47.jpg,L,L,0.0,0.05,99.95,,60,32,150,0.0001,96.857
L_199_extract_8 6 10 33.jpg,L,L,0.03,1.64,98.34,,60,32,150,0.0001,96.857
L_199_extract_8 6 13 15.jpg,L,L,10.75,0.58,88.67,,60,32,150,0.0001,96.857
L_199_extract_8 6 9 47.jpg,L,L,0.0,0.1,99.9,,60,32,150,0.0001,96.857
L_19_extract_8 6 10 33.jpg,L,L,0.01,0.1,99.89,,60,32,150,0.0001,96.857
L_19_extract_8 6 9 47.jpg,L,L,0.0,0.08,99.92,,60,32,150,0.0001,96.857
L_19_extract_8 6 9 59.jpg,L,L,0.0,0.33,99.67,,60,32,150,0.0001,96.857
L_1_extract_8 6 10 33.jpg,L,L,0.0,0.01,99.99,,60,32,150,0.0001,96.857
L_1_extract_8 6 9 47.jpg,L,L,0.0,0.68,99.32,,60,32,150,0.0001,96.857
L_1_extract_8 6 9 59.jpg,L,L,0.0,0.04,99.96,,60,32,150,0.0001,96.857
L_200_extract_8 6 10 33.jpg,L,L,0.04,1.88,98.09,,60,32,150,0.0001,96.857
L_200_extract_8 6 13 15.jpg,L,L,22.93,1.32,75.75,,60,32,150,0.0001,96.857
L_200_extract_8 6 9 47.jpg,L,L,0.0,0.13,99.87,,60,32,150,0.0001,96.857
L_201_extract_8 6 10 33.jpg,L,L,0.01,0.76,99.23,,60,32,150,0.0001,96.857
L_201_extract_8 6 13 15.jpg,L,L,0.01,0.03,99.96,,60,32,150,0.0001,96.857
L_201_extract_8 6 9 15.jpg,L,L,0.0,1.0,99.0,,60,32,150,0.0001,96.857
L_201_extract_8 6 9 47.jpg,L,L,0.0,4.11,95.89,,60,32,150,0.0001,96.857
L_202_extract_8 6 10 33.jpg,L,L,0.0,0.36,99.64,,60,32,150,0.0001,96.857
L_202_extract_8 6 13 15.jpg,L,L,0.03,0.05,99.92,,60,32,150,0.0001,96.857
L_202_extract_8 6 9 15.jpg,L,L,0.0,0.11,99.89,,60,32,150,0.0001,96.857
L_202_extract_8 6 9 47.jpg,L,L,0.03,11.51,88.46,,60,32,150,0.0001,96.857
L_203_extract_8 6 10 33.jpg,L,L,0.0,0.12,99.88,,60,32,150,0.0001,96.857
L_203_extract_8 6 13 15.jpg,L,L,0.01,0.03,99.96,,60,32,150,0.0001,96.857
L_203_extract_8 6 9 15.jpg,L,L,0.0,0.39,99.61,,60,32,150,0.0001,96.857
L_203_extract_8 6 9 47.jpg,L,R,5.11,68.25,26.64,,60,32,150,0.0001,96.857
L_204_extract_8 6 10 33.jpg,L,L,0.0,0.5,99.49,,60,32,150,0.0001,96.857
L_204_extract_8 6 13 15.jpg,L,L,0.07,0.12,99.81,,60,32,150,0.0001,96.857
L_204_extract_8 6 9 15.jpg,L,L,0.0,1.07,98.92,,60,32,150,0.0001,96.857
L_204_extract_8 6 9 47.jpg,L,L,6.37,41.9,51.73,,60,32,150,0.0001,96.857
L_205_extract_8 6 13 15.jpg,L,L,0.35,0.02,99.63,,60,32,150,0.0001,96.857
L_205_extract_8 6 9 15.jpg,L,L,0.0,2.21,97.79,,60,32,150,0.0001,96.857
L_205_extract_8 6 9 47.jpg,L,L,0.0,10.75,89.25,,60,32,150,0.0001,96.857
L_206_extract_8 6 13 15.jpg,L,L,0.0,0.01,99.99,,60,32,150,0.0001,96.857
L_206_extract_8 6 9 15.jpg,L,L,0.0,0.68,99.32,,60,32,150,0.0001,96.857
L_206_extract_8 6 9 47.jpg,L,L,0.0,3.4,96.59,,60,32,150,0.0001,96.857
L_207_extract_8 6 13 15.jpg,L,L,0.0,0.0,100.0,,60,32,150,0.0001,96.857
L_207_extract_8 6 9 15.jpg,L,L,0.0,2.36,97.63,,60,32,150,0.0001,96.857
L_207_extract_8 6 9 47.jpg,L,L,0.0,2.01,97.99,,60,32,150,0.0001,96.857
L_208_extract_8 6 13 15.jpg,L,L,0.09,0.01,99.9,,60,32,150,0.0001,96.857
L_208_extract_8 6 9 15.jpg,L,L,0.01,1.52,98.47,,60,32,150,0.0001,96.857
L_208_extract_8 6 9 47.jpg,L,L,0.0,0.68,99.32,,60,32,150,0.0001,96.857
L_209_extract_8 6 13 15.jpg,L,L,0.15,0.03,99.83,,60,32,150,0.0001,96.857
L_209_extract_8 6 9 15.jpg,L,L,0.1,4.81,95.09,,60,32,150,0.0001,96.857
L_209_extract_8 6 9 47.jpg,L,L,0.0,0.17,99.83,,60,32,150,0.0001,96.857
L_20_extract_8 6 10 33.jpg,L,L,0.03,0.05,99.93,,60,32,150,0.0001,96.857
L_20_extract_8 6 9 47.jpg,L,L,0.0,0.19,99.81,,60,32,150,0.0001,96.857
L_20_extract_8 6 9 59.jpg,L,L,0.0,0.15,99.85,,60,32,150,0.0001,96.857
L_210_extract_8 6 13 15.jpg,L,L,0.23,0.01,99.76,,60,32,150,0.0001,96.857
L_210_extract_8 6 9 15.jpg,L,L,0.5,5.34,94.16,,60,32,150,0.0001,96.857
L_210_extract_8 6 9 47.jpg,L,L,0.0,1.15,98.85,,60,32,150,0.0001,96.857
L_211_extract_8 6 13 15.jpg,L,L,0.28,0.01,99.7,,60,32,150,0.0001,96.857
L_211_extract_8 6 9 15.jpg,L,L,0.29,4.52,95.19,,60,32,150,0.0001,96.857
L_211_extract_8 6 9 47.jpg,L,L,0.02,9.15,90.83,,60,32,150,0.0001,96.857
L_212_extract_8 6 13 15.jpg,L,L,0.04,0.01,99.95,,60,32,150,0.0001,96.857
L_212_extract_8 6 9 15.jpg,L,L,0.14,6.97,92.89,,60,32,150,0.0001,96.857
L_212_extract_8 6 9 47.jpg,L,L,0.06,21.95,77.99,,60,32,150,0.0001,96.857
L_213_extract_8 6 13 15.jpg,L,L,0.03,0.0,99.97,,60,32,150,0.0001,96.857
L_213_extract_8 6 9 15.jpg,L,L,0.01,2.62,97.37,,60,32,150,0.0001,96.857
L_213_extract_8 6 9 47.jpg,L,L,0.09,27.31,72.6,,60,32,150,0.0001,96.857
L_214_extract_8 6 13 15.jpg,L,L,0.0,0.0,100.0,,60,32,150,0.0001,96.857
L_214_extract_8 6 9 15.jpg,L,L,0.0,1.52,98.47,,60,32,150,0.0001,96.857
L_214_extract_8 6 9 47.jpg,L,L,0.0,10.33,89.66,,60,32,150,0.0001,96.857
L_215_extract_8 6 13 15.jpg,L,L,0.0,0.0,99.99,,60,32,150,0.0001,96.857
L_215_extract_8 6 9 15.jpg,L,L,0.0,0.69,99.31,,60,32,150,0.0001,96.857
L_215_extract_8 6 9 47.jpg,L,L,0.0,7.24,92.76,,60,32,150,0.0001,96.857
L_216_extract_8 6 13 15.jpg,L,L,0.48,0.06,99.46,,60,32,150,0.0001,96.857
L_216_extract_8 6 9 15.jpg,L,L,0.0,0.65,99.35,,60,32,150,0.0001,96.857
L_216_extract_8 6 9 47.jpg,L,L,0.0,2.55,97.45,,60,32,150,0.0001,96.857
L_217_extract_8 6 13 15.jpg,L,L,0.13,0.04,99.82,,60,32,150,0.0001,96.857
L_217_extract_8 6 9 15.jpg,L,L,0.0,0.31,99.69,,60,32,150,0.0001,96.857
L_217_extract_8 6 9 47.jpg,L,L,0.0,2.53,97.47,,60,32,150,0.0001,96.857
L_218_extract_8 6 13 15.jpg,L,L,0.15,0.02,99.82,,60,32,150,0.0001,96.857
L_218_extract_8 6 9 15.jpg,L,L,0.0,0.45,99.55,,60,32,150,0.0001,96.857
L_218_extract_8 6 9 47.jpg,L,L,0.0,0.75,99.25,,60,32,150,0.0001,96.857
L_219_extract_8 6 13 15.jpg,L,L,0.0,0.01,99.98,,60,32,150,0.0001,96.857
L_219_extract_8 6 9 15.jpg,L,L,0.0,0.06,99.94,,60,32,150,0.0001,96.857
L_219_extract_8 6 9 47.jpg,L,L,0.0,1.6,98.39,,60,32,150,0.0001,96.857
L_21_extract_8 6 10 33.jpg,L,L,0.02,0.01,99.97,,60,32,150,0.0001,96.857
L_21_extract_8 6 9 47.jpg,L,L,0.0,0.1,99.9,,60,32,150,0.0001,96.857
L_21_extract_8 6 9 59.jpg,L,L,0.0,0.72,99.28,,60,32,150,0.0001,96.857
L_220_extract_8 6 13 15.jpg,L,L,0.07,0.06,99.87,,60,32,150,0.0001,96.857
L_220_extract_8 6 9 15.jpg,L,L,0.0,0.36,99.64,,60,32,150,0.0001,96.857
L_220_extract_8 6 9 47.jpg,L,L,0.0,3.37,96.63,,60,32,150,0.0001,96.857
L_221_extract_8 6 13 15.jpg,L,L,0.01,0.03,99.97,,60,32,150,0.0001,96.857
L_221_extract_8 6 9 47.jpg,L,L,0.01,7.42,92.56,,60,32,150,0.0001,96.857
L_222_extract_8 6 13 15.jpg,L,L,0.01,0.03,99.96,,60,32,150,0.0001,96.857
L_222_extract_8 6 9 47.jpg,L,L,0.08,34.57,65.35,,60,32,150,0.0001,96.857
L_223_extract_8 6 13 15.jpg,L,L,0.01,0.0,99.99,,60,32,150,0.0001,96.857
L_223_extract_8 6 9 47.jpg,L,L,0.0,3.21,96.79,,60,32,150,0.0001,96.857
L_224_extract_8 6 13 15.jpg,L,L,0.01,0.01,99.98,,60,32,150,0.0001,96.857
L_224_extract_8 6 9 47.jpg,L,L,0.01,18.11,81.88,,60,32,150,0.0001,96.857
L_225_extract_8 6 13 15.jpg,L,L,3.0,0.04,96.96,,60,32,150,0.0001,96.857
L_225_extract_8 6 9 47.jpg,L,L,0.0,8.8,91.2,,60,32,150,0.0001,96.857
L_226_extract_8 6 13 15.jpg,L,L,0.0,0.0,99.99,,60,32,150,0.0001,96.857
L_226_extract_8 6 9 47.jpg,L,L,0.0,1.75,98.25,,60,32,150,0.0001,96.857
L_227_extract_8 6 13 15.jpg,L,L,0.0,0.01,99.99,,60,32,150,0.0001,96.857
L_227_extract_8 6 9 47.jpg,L,L,0.0,0.84,99.16,,60,32,150,0.0001,96.857
L_228_extract_8 6 13 15.jpg,L,L,0.03,0.0,99.97,,60,32,150,0.0001,96.857
L_228_extract_8 6 9 47.jpg,L,L,0.0,1.54,98.46,,60,32,150,0.0001,96.857
L_229_extract_8 6 13 15.jpg,L,L,0.0,0.0,100.0,,60,32,150,0.0001,96.857
L_229_extract_8 6 9 47.jpg,L,L,0.0,0.3,99.7,,60,32,150,0.0001,96.857
L_22_extract_8 6 10 33.jpg,L,L,0.87,0.11,99.03,,60,32,150,0.0001,96.857
L_22_extract_8 6 9 47.jpg,L,L,0.0,0.08,99.92,,60,32,150,0.0001,96.857
L_22_extract_8 6 9 59.jpg,L,L,0.0,0.04,99.96,,60,32,150,0.0001,96.857
L_230_extract_8 6 13 15.jpg,L,L,0.0,0.0,100.0,,60,32,150,0.0001,96.857
L_230_extract_8 6 9 47.jpg,L,L,0.0,0.34,99.66,,60,32,150,0.0001,96.857
L_231_extract_8 6 13 15.jpg,L,L,0.0,0.0,99.99,,60,32,150,0.0001,96.857
L_231_extract_8 6 9 47.jpg,L,L,0.0,0.84,99.15,,60,32,150,0.0001,96.857
L_232_extract_8 6 13 15.jpg,L,L,0.0,0.0,100.0,,60,32,150,0.0001,96.857
L_232_extract_8 6 9 47.jpg,L,L,0.0,0.7,99.3,,60,32,150,0.0001,96.857
L_233_extract_8 6 13 15.jpg,L,L,0.0,0.0,100.0,,60,32,150,0.0001,96.857
L_233_extract_8 6 9 47.jpg,L,L,0.0,1.04,98.96,,60,32,150,0.0001,96.857
L_234_extract_8 6 13 15.jpg,L,L,0.93,0.09,98.97,,60,32,150,0.0001,96.857
L_234_extract_8 6 9 15.jpg,L,L,0.0,0.22,99.78,,60,32,150,0.0001,96.857
L_234_extract_8 6 9 47.jpg,L,L,0.0,1.48,98.51,,60,32,150,0.0001,96.857
L_235_extract_8 6 13 15.jpg,L,L,0.04,0.04,99.92,,60,32,150,0.0001,96.857
L_235_extract_8 6 9 15.jpg,L,L,0.0,0.1,99.9,,60,32,150,0.0001,96.857
L_235_extract_8 6 9 47.jpg,L,L,0.0,3.86,96.14,,60,32,150,0.0001,96.857
L_236_extract_8 6 13 15.jpg,L,L,0.07,0.02,99.92,,60,32,150,0.0001,96.857
L_236_extract_8 6 9 15.jpg,L,L,0.0,0.89,99.11,,60,32,150,0.0001,96.857
L_236_extract_8 6 9 47.jpg,L,R,0.02,61.25,38.74,,60,32,150,0.0001,96.857
L_237_extract_8 6 13 15.jpg,L,L,0.05,0.07,99.88,,60,32,150,0.0001,96.857
L_237_extract_8 6 9 15.jpg,L,L,0.0,1.03,98.97,,60,32,150,0.0001,96.857
L_237_extract_8 6 9 47.jpg,L,L,0.0,11.15,88.85,,60,32,150,0.0001,96.857
L_238_extract_8 6 13 15.jpg,L,L,0.11,0.05,99.84,,60,32,150,0.0001,96.857
L_238_extract_8 6 9 15.jpg,L,L,0.0,0.49,99.51,,60,32,150,0.0001,96.857
L_238_extract_8 6 9 47.jpg,L,L,0.02,10.75,89.23,,60,32,150,0.0001,96.857
L_239_extract_8 6 13 15.jpg,L,L,0.05,0.04,99.92,,60,32,150,0.0001,96.857
L_239_extract_8 6 9 15.jpg,L,L,0.0,0.36,99.64,,60,32,150,0.0001,96.857
L_239_extract_8 6 9 47.jpg,L,L,0.04,16.41,83.55,,60,32,150,0.0001,96.857
L_23_extract_8 6 10 33.jpg,L,L,0.48,0.14,99.38,,60,32,150,0.0001,96.857
L_23_extract_8 6 9 47.jpg,L,L,0.0,0.07,99.93,,60,32,150,0.0001,96.857
L_23_extract_8 6 9 59.jpg,L,L,0.0,0.02,99.98,,60,32,150,0.0001,96.857
L_240_extract_8 6 13 15.jpg,L,L,0.32,0.21,99.47,,60,32,150,0.0001,96.857
L_240_extract_8 6 9 15.jpg,L,L,0.0,0.48,99.52,,60,32,150,0.0001,96.857
L_240_extract_8 6 9 47.jpg,L,L,0.0,0.58,99.42,,60,32,150,0.0001,96.857
L_241_extract_8 6 13 15.jpg,L,L,1.32,0.11,98.57,,60,32,150,0.0001,96.857
L_241_extract_8 6 9 15.jpg,L,L,0.01,1.92,98.07,,60,32,150,0.0001,96.857
L_241_extract_8 6 9 47.jpg,L,L,0.0,1.47,98.53,,60,32,150,0.0001,96.857
L_242_extract_8 6 13 15.jpg,L,L,2.94,1.03,96.03,,60,32,150,0.0001,96.857
L_242_extract_8 6 9 15.jpg,L,L,0.01,1.91,98.09,,60,32,150,0.0001,96.857
L_242_extract_8 6 9 47.jpg,L,L,0.0,3.28,96.71,,60,32,150,0.0001,96.857
L_243_extract_8 6 13 15.jpg,L,L,6.77,1.26,91.97,,60,32,150,0.0001,96.857
L_243_extract_8 6 9 15.jpg,L,L,0.02,7.93,92.05,,60,32,150,0.0001,96.857
L_244_extract_8 6 13 15.jpg,L,L,0.01,0.01,99.98,,60,32,150,0.0001,96.857
L_244_extract_8 6 9 15.jpg,L,L,0.0,1.12,98.88,,60,32,150,0.0001,96.857
L_245_extract_8 6 13 15.jpg,L,L,0.01,0.01,99.99,,60,32,150,0.0001,96.857
L_245_extract_8 6 9 15.jpg,L,L,0.0,0.92,99.08,,60,32,150,0.0001,96.857
L_246_extract_8 6 13 15.jpg,L,L,0.28,0.05,99.67,,60,32,150,0.0001,96.857
L_246_extract_8 6 9 15.jpg,L,L,0.0,0.4,99.6,,60,32,150,0.0001,96.857
L_247_extract_8 6 9 15.jpg,L,L,0.01,1.8,98.2,,60,32,150,0.0001,96.857
L_248_extract_8 6 9 15.jpg,L,L,0.0,3.04,96.96,,60,32,150,0.0001,96.857
L_249_extract_8 6 9 15.jpg,L,L,0.0,3.34,96.66,,60,32,150,0.0001,96.857
L_24_extract_8 6 10 33.jpg,L,L,0.27,0.13,99.6,,60,32,150,0.0001,96.857
L_24_extract_8 6 9 47.jpg,L,L,0.0,0.59,99.41,,60,32,150,0.0001,96.857
L_24_extract_8 6 9 59.jpg,L,L,0.0,0.33,99.67,,60,32,150,0.0001,96.857
L_250_extract_8 6 9 15.jpg,L,L,0.0,3.01,96.99,,60,32,150,0.0001,96.857
L_251_extract_8 6 9 15.jpg,L,L,0.0,2.79,97.21,,60,32,150,0.0001,96.857
L_252_extract_8 6 9 15.jpg,L,L,0.02,6.89,93.09,,60,32,150,0.0001,96.857
L_25_extract_8 6 10 33.jpg,L,L,0.27,0.33,99.4,,60,32,150,0.0001,96.857
L_25_extract_8 6 9 47.jpg,L,L,0.0,0.16,99.84,,60,32,150,0.0001,96.857
L_25_extract_8 6 9 59.jpg,L,L,0.0,1.3,98.7,,60,32,150,0.0001,96.857
L_262_extract_8 6 10 33.jpg,L,L,0.0,0.04,99.96,,60,32,150,0.0001,96.857
